Q,Qq,Qb,soil,wetness,Et,groundwater,percolation,target,date
1508.9691206740238,0.1,0.20494332980182453,-1.3648,0.09753996096932135,2.0,449.89735689008916,0.0,27.27,2020-12-08
1791.355,0.37,0.0,2.478821990182197,0.038409108232460513,-2.8715365239294712,449.8967985994142,0.027914533747274317,22.76,2020-12-09
1.5792922525292853e-15,0.0,0.0,-2.3648,0.021150962685154217,3.0,449.8967985994142,0.0,26.43,2020-12-10
582.2070784971385,0.0,0.11642977272215549,16.044831130931634,0.004526337014911964,-18.614609571788414,449.89269903059704,0.20497844085677952,24.62,2020-12-11
1791.355,0.37,0.0,-0.3648,0.07009213927516714,1.0,449.89269903059704,0.0,22.08,2020-12-12
3943.5868102230743,0.42,0.381993162728342,-2.3648,0.05737452668973413,3.0,449.89269903059704,0.0,34.06,2020-12-13
48.415,0.01,0.0,-1.3648,0.07391409903079198,2.0,449.89269903059704,0.0,31.99,2020-12-14
1073.3301808090168,0.01,0.20496253990781257,-1.3648,0.03394952131287132,2.0,449.89269903059704,0.0,17.04,2020-12-15
1.1823875212257916e-15,0.0,0.0,9.261823328295128,0.011309346417939658,-10.743073047858942,449.8903700362058,0.11644971956381366,21.02,2020-12-16
1210.375,0.25,0.0,-3.3648,0.09479294558282396,4.0,449.8903700362058,0.0,23.46,2020-12-17
1011.0501289426621,0.18,0.02791323446508594,22.827823182868833,0.03231954422203901,-26.486146095717885,449.8844995779488,0.2935229128490511,22.99,2020-12-18
1597.6950000000002,0.33,0.0,-1.3648,0.05090386364922586,2.0,449.8844995779488,0.0,25.34,2020-12-19
1218.606985118418,0.04,0.2049689001336702,-2.3648,0.021418255256363178,3.0,449.8844995779488,0.0,26.69,2020-12-20
1.8519907829528395e-15,0.0,0.0,16.044814335592026,0.004633254043395549,-18.614609571788414,449.88039967322493,0.20499523619638924,29.49,2020-12-21
2178.675,0.45,0.0,-0.3648,0.4377873735249974,1.0,449.88039967322493,0.0,55.79,2020-12-22
3.8712089089898426e-15,0.0,0.0,-0.3648,0.27931398822700454,1.0,449.88039967322493,0.0,56.85,2020-12-23
3.944761184371259e-15,0.0,0.0,-1.3648,0.5070521756974562,2.0,449.88039967322493,0.0,50.85,2020-12-24
679.1097192033013,0.02,0.11644429941071918,-3.3648,0.21718626769118213,4.0,449.88039967322493,0.0,49.5,2020-12-25
3.434752482434078e-15,0.0,0.0,-0.3648,0.09791273258479079,1.0,449.88039967322493,0.0,32.6,2020-12-26
183632.400012419,37.92882371422473,0.0,0.6313975580934896,0.1716450930339163,0.0,449.8803236243868,0.0038024419065103543,28.7,2020-12-27
3050.145,0.63,0.0,-1.3648,0.33588217363183664,2.0,449.8803236243868,0.0,38.37,2020-12-28
200571.33046767974,41.39868715102272,0.027914533747274317,-2.3648,0.27016004135661636,3.0,449.8803236243868,0.0,53.44,2020-12-29
484.15000000000003,0.1,0.0,-1.3648,0.14738320323395893,2.0,449.8803236243868,0.0,40.7,2020-12-30
1509.1446935043261,0.1,0.20497844085677952,-2.3648,0.07830943656160576,3.0,449.8803236243868,0.0,35.13,2020-12-31
3873.2000000000003,0.8,0.0,16.04480863297914,0.02738972656549258,-18.614609571788414,449.8762236056106,0.20500093880927328,24.99,2021-01-01
7746.400000000001,1.6,0.0,-2.3648,0.04263856672542297,3.0,449.8762236056106,0.0,19.99,2021-01-02
4018.445,0.8300000000000001,0.0,16.04480303406154,0.013121378631019464,-18.614609571788414,449.8721234748561,0.20500653772687383,19.91,2021-01-03
1258.79,0.26,0.0,-0.3648,0.0419219760931756,1.0,449.8721234748561,0.0,33.02,2021-01-04
1211.70182267885,0.13,0.11644971956381366,2.478817297533177,0.01616191428200222,-2.8715365239294712,449.87156509032815,0.02791922639629427,25.56,2021-01-05
1.7735812818386875e-15,0.0,0.0,-1.3648,0.013915663250286764,2.0,449.87156509032815,0.0,26.37,2021-01-06
1613.00632570168,0.03,0.2935229128490511,-1.3648,0.03656752223172284,2.0,449.87156509032815,0.0,18.11,2021-01-07
1.256633685997599e-15,0.0,0.0,-2.3648,0.1387890791329849,3.0,449.87156509032815,0.0,33.16,2021-01-08
290.49,0.06,0.0,16.04479667247038,0.05158158359404425,-18.614609571788414,449.86746483234174,0.2050128993180351,22.42,2021-01-09
1025.0786786000444,0.0,0.20499523619638924,-1.3648,0.06562397725503608,2.0,449.86746483234174,0.0,25.17,2021-01-10
96.83,0.02,0.0,9.261803752196622,0.02397912879480556,-10.743073047858942,449.8651354464285,0.11646929566231964,29.45,2021-01-11
968.3000000000001,0.2,0.0,-3.3648,0.2595650773533695,4.0,449.8651354464285,0.0,39.05,2021-01-12
3679.54,0.76,0.0,-4.3648,0.12650935811325167,5.0,449.8651354464285,0.0,29.79,2021-01-13
2.067096493973963e-15,0.0,0.0,-2.3648,0.05166045304197351,3.0,449.8651354464285,0.0,28.53,2021-01-14
532.565,0.11,0.0,16.04478789225537,0.01673013315763968,-18.614609571788414,449.8610350128379,0.20502167953304393,31.01,2021-01-15
19.01411075350503,0.0,0.0038024419065103543,-0.3648,0.03338393700248255,1.0,449.8610350128379,0.0,25.8,2021-01-16
6826.514999999999,1.41,0.0,-3.3648,0.07097220696365478,4.0,449.8610350128379,0.0,16.18,2021-01-17
823.0550000000001,0.17,0.0,-1.3648,0.049408624005424936,2.0,449.8610350128379,0.0,20.73,2021-01-18
242.07500000000002,0.05,0.0,-0.3648,0.2686944662380295,1.0,449.8610350128379,0.0,41.23,2021-01-19
2.86090595658095e-15,0.0,0.0,-1.3648,0.17175076246563692,2.0,449.8610350128379,0.0,41.11,2021-01-20
1025.107194515771,0.0,0.20500093880927328,-3.3648,0.09970156191786289,4.0,449.8610350128379,0.0,35.45,2021-01-21
1694.525,0.35000000000000003,0.0,-4.3648,0.18067855452684942,5.0,449.8610350128379,0.0,37.73,2021-01-22
1799.7751919032326,0.16,0.20500653772687383,16.044782292771306,0.06833737375159005,-18.614609571788414,449.85693446725753,0.2050272790171083,29.68,2021-01-23
7310.665,1.51,0.0,-3.3648,0.05901758178066222,4.0,449.85693446725753,0.0,25.82,2021-01-24
2027.7950915946697,0.39,0.02791922639629427,22.827757803281976,0.018009398701174316,-26.486146095717885,449.8510627014088,0.2935882924359092,22.99,2021-01-25
968.3000000000001,0.2,0.0,-3.3648,0.09841444713842495,4.0,449.8510627014088,0.0,33.21,2021-01-26
4260.52,0.88,0.0,-1.3648,0.05373117626756962,2.0,449.8510627014088,0.0,27.55,2021-01-27
96.83,0.02,0.0,-0.3648,0.08742903242939383,1.0,449.8510627014088,0.0,39.72,2021-01-28
1170.4120030398344,0.03,0.2050128993180351,-3.3648,0.30719283293478894,4.0,449.8510627014088,0.0,52.06,2021-01-29
3.612388166374103e-15,0.0,0.0,-2.3648,0.12393384297058842,3.0,449.8510627014088,0.0,48.56,2021-01-30
2131.6847129594294,0.32,0.11646929566231964,16.044768674748312,0.04563948912908565,-18.614609571788414,449.846961883468,0.20504089704010436,31.08,2021-01-31
580.98,0.12,0.0,-1.3648,0.06823785074825807,2.0,449.846961883468,0.0,34.71,2021-02-01
1985.015,0.41000000000000003,0.0,-1.3648,0.03500619390373946,2.0,449.846961883468,0.0,37.53,2021-02-02
7940.06,1.6400000000000001,0.0,-0.3648,0.13982813375373238,1.0,449.846961883468,0.0,51.43,2021-02-03
1218.8709085049863,0.04,0.20502167953304393,-4.3648,0.24663676181942273,5.0,449.846961883468,0.0,62.67,2021-02-04
4.34860480957866e-15,0.0,0.0,-2.3648,0.10470217238026448,3.0,449.846961883468,0.0,49.06,2021-02-05
677.8100000000001,0.14,0.0,-1.3648,0.05125550850848288,2.0,449.846961883468,0.0,46.38,2021-02-06
290.49,0.06,0.0,-1.3648,0.09309310913352253,2.0,449.846961883468,0.0,32.69,2021-02-07
3727.955,0.77,0.0,-2.3648,0.0632477427291946,3.0,449.846961883468,0.0,23.91,2021-02-08
5567.725,1.1500000000000001,0.0,-4.3648,0.03800090855193662,5.0,449.846961883468,0.0,33.67,2021-02-09
387.32,0.08,0.0,29.610713531237554,0.007939143457743228,-34.357682619647356,449.83931850169984,0.38216908840980185,24.58,2021-02-10
387.32,0.08,0.0,-4.3648,0.05243562444060893,5.0,449.83931850169984,0.0,30.07,2021-02-11
3203.9139087250505,0.45,0.2050272790171083,29.610694077323874,0.01371302981321215,-34.357682619647356,449.83167473085336,0.38218854232348454,28.54,2021-02-12
823.0550000000001,0.17,0.0,-4.3648,0.054745146619539,5.0,449.83167473085336,0.0,26.96,2021-02-13
1952.2382563257643,0.1,0.2935882924359092,29.61067462241991,0.014636838684784177,-34.357682619647356,449.8240305709088,0.3822079972274482,20.24,2021-02-14
1.4044321261508229e-15,0.0,0.0,-1.3648,0.07175049732267137,2.0,449.8240305709088,0.0,25.84,2021-02-15
1.7930101847696277e-15,0.0,0.0,-4.3648,0.11127262037084304,5.0,449.8240305709088,0.0,37.6,2021-02-16
2.609024107869118e-15,0.0,0.0,-4.3648,0.05388368770471429,5.0,449.8240305709088,0.0,33.97,2021-02-17
2.3571422591572854e-15,0.0,0.0,29.610655166525614,0.014292255118854296,-34.357682619647356,449.81638602184637,0.3822274531217432,40.28,2021-02-18
2.7949864644938317e-15,0.0,0.0,-4.3648,0.18806364816560653,5.0,449.81638602184637,0.0,31.15,2021-02-19
1509.457005649042,0.1,0.20504089704010436,29.61063570964094,0.06796423930321119,-34.357682619647356,449.8087410836462,0.38224691000641997,37.18,2021-02-20
2469.165,0.51,0.0,-4.3648,0.07644553331588122,5.0,449.8087410836462,0.0,35.13,2021-02-21
484.15000000000003,0.1,0.0,29.61061625176583,0.02331699336332107,-34.357682619647356,449.8010957562886,0.3822663678815288,18.03,2021-02-22
1.2510825708744734e-15,0.0,0.0,-4.3648,0.058586602570077494,5.0,449.8010957562886,0.0,37.48,2021-02-23
3873.2000000000003,0.8,0.0,29.610596792900235,0.016173421064999575,-34.357682619647356,449.7934500397536,0.3822858267471203,24.44,2021-02-24
1.6958656701149267e-15,0.0,0.0,-4.3648,0.05572914127925346,5.0,449.7934500397536,0.0,28.76,2021-02-25
1.995625886763719e-15,0.0,0.0,29.610577333044112,0.015030436548669963,-34.357682619647356,449.7858039340216,0.3823052866032448,27.36,2021-02-26
1.898481372109018e-15,0.0,0.0,-4.3648,0.055271915099578336,5.0,449.7858039340216,0.0,36.39,2021-02-27
2.5250634916318402e-15,0.0,0.0,29.610557872197404,0.014847546076799915,-34.357682619647356,449.7781574390726,0.3823247474499526,33.34,2021-02-28
2.31342722756267e-15,0.0,0.0,-4.3648,0.055198726536039126,5.0,449.7781574390726,0.0,24.49,2021-03-01
1911.0365265932141,0.0,0.38216908840980185,29.610538410360064,0.01481827065138423,-34.357682619647356,449.7705105548868,0.3823442092872944,20.66,2021-03-02
1.4335754805472333e-15,0.0,0.0,-4.3648,0.055186983989433655,5.0,449.7705105548868,0.0,14.01,2021-03-03
1911.1338058885844,0.0,0.38218854232348454,29.610518947532036,0.01481357363274204,-34.357682619647356,449.7628632814445,0.3823636721153205,20.73,2021-03-04
1.4384327062799685e-15,0.0,0.0,-4.3648,0.05518507280388948,5.0,449.7628632814445,0.0,30.91,2021-03-05
1911.2310901358546,0.0,0.3822079972274482,29.610499483713276,0.014812809158524369,-34.357682619647356,449.7552156187258,0.38238313593408113,36.24,2021-03-06
2.5146551507759798e-15,0.0,0.0,-3.3648,0.05518473463446696,4.0,449.7552156187258,0.0,25.99,2021-03-07
1.8034185256254885e-15,0.0,0.0,22.82755890323326,0.016476259842696208,-26.486146095717885,449.7493398748761,0.29378719248462626,25.26,2021-03-08
1.752764600126966e-15,0.0,0.0,-4.3648,0.1726622285450451,5.0,449.7493398748761,0.0,26.05,2021-03-09
1911.328379335277,0.0,0.3822274531217432,29.610465063977085,0.06180367145498662,-34.357682619647356,449.7416915237627,0.38241755567027336,28.89,2021-03-10
2.004646448838798e-15,0.0,0.0,-4.3648,0.17379617940931327,5.0,449.7416915237627,0.0,36.79,2021-03-11
1911.425673487103,0.0,0.38224691000641997,16.04461931928314,0.06558442370457558,-18.614609571788414,449.7375877187126,0.2051902525052736,31.66,2021-03-12
2.1968538099770287e-15,0.0,0.0,-4.3648,0.3523708441349815,5.0,449.7375877187126,0.0,29.5,2021-03-13
5639.477972591585,0.77,0.3822663678815288,-4.3648,0.1503229772103697,5.0,449.7375877187126,0.0,34.06,2021-03-14
2.363387263670802e-15,0.0,0.0,-4.3648,0.1377108544700998,5.0,449.7375877187126,0.0,37.74,2021-03-15
4816.520276648975,0.6,0.3822858267471203,-4.3648,0.05946822348859446,5.0,449.7375877187126,0.0,43.22,2021-03-16
96.83,0.02,0.0,-4.3648,0.12964991416438418,5.0,449.7375877187126,0.0,44.51,2021-03-17
10626.417585659527,1.8,0.3823052866032448,29.61043515242242,0.04459874570272226,-34.357682619647356,449.72993876936806,0.3824474672249393,37.19,2021-03-18
484.15000000000003,0.1,0.0,-4.3648,0.11700658078973988,5.0,449.72993876936806,0.0,42.86,2021-03-19
4380.979899623488,0.51,0.3823247474499526,29.610415684338157,0.039541412352864534,-34.357682619647356,449.7222894306619,0.3824669353092015,35.28,2021-03-20
338.90500000000003,0.07,0.0,-4.3648,0.0983477555435568,5.0,449.7222894306619,0.0,25.38,2021-03-21
5204.132218541115,0.68,0.3823442092872944,29.61039621526289,0.0320778822543913,-34.357682619647356,449.7146397025742,0.38248640438446596,25.01,2021-03-22
1.735417365367198e-15,0.0,0.0,-4.3648,0.062090592076870385,5.0,449.7146397025742,0.0,20.22,2021-03-23
3364.45954241266,0.3,0.3823636721153205,29.610376745196575,0.017575016867716734,-34.357682619647356,449.7069895850852,0.3825058744507832,16.69,2021-03-24
1.1581013925621165e-15,0.0,0.0,-4.3648,0.05628941353207176,5.0,449.7069895850852,0.0,30.68,2021-03-25
2880.406871238373,0.2,0.38238313593408113,16.044571930891564,0.018581717353678983,-18.614609571788414,449.7028848322673,0.20523764089684982,29.58,2021-03-26
2.052524816775758e-15,0.0,0.0,-4.3648,0.06406875854554259,5.0,449.7028848322673,0.0,33.3,2021-03-27
