STN,YYYYMMDD,RD,SX,# STN,DDVEC,FHVEC,FG,FHX,FHXH,FHN,FHNH,FXX,FXXH,TG,TN,TNH,TX,TXH,T10N,T10NH,SQ,SP,Q,DR,RH,RHX,RHXH,PG,PX,PXH,PN,PNH,VVN,VVNH,VVX,VVXH,NG,UG,UX,UXH,UN,UNH,EV24,ALFANUMERIEKEWAARDE,Bebouwd gebied,Ingewikkelde samenstelling,Kalkhoudende zandgronden,Kalkloze zandgronden,Moerige gronden,Podzolgronden,Rivierkleigronden,Veengronden,Water,Zeekleigronden
563,2021-05-24,   22,    0,240,188,45,49,80,6,10,17,130,6,111,93,20,151,17,   87,   24,18,11,1050,  100,73,21,14,10064,10075,1,10053,16,   63,    3,   75,    1,    7,86,93,21,71,16,16,19.86,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-05-25,   77,    0,240,251,59,65,100,11,40,3,140,14,105,73,24,142,12,   76,    6,48,30,1583,    9,13,7,8,10106,10129,20,10070,1,   63,    4,   80,   12,    8,83,93,4,68,12,23,33.86,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-05-26,   10,    0,240,267,60,65,100,13,30,1,140,14,108,71,2,138,13,   65,    6,53,33,1552,   23,21,9,2,10111,10136,23,10097,9,   57,   24,   80,   11,    7,85,94,3,66,13,23,48.65,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-05-27,   92,    0,240,305,56,60,80,11,20,23,120,12,104,58,23,141,16,   54,   24,39,24,1096,   80,58,12,3,10187,10238,23,10140,1,   46,   10,   75,   13,    7,86,95,22,70,16,16,45.26,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-05-28,    3,    0,240,57,14,19,40,19,10,2,70,19,129,47,4,188,15,   37,    6,125,77,2750,    0,0,0,1,10245,10255,8,10233,17,   56,    3,   83,   16,    5,74,97,4,51,16,43,38.75,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-05-29,    0,    0,240,34,31,33,50,21,10,3,80,15,126,72,4,175,14,   47,    6,131,80,2673,    0,0,0,1,10274,10289,21,10252,1,   62,   23,   82,   16,    2,77,95,4,62,13,42,42.27,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-05-30,    0,    0,240,51,37,38,60,18,20,1,90,17,146,88,1,203,15,   76,    6,130,79,2905,    0,0,0,1,10274,10290,7,10253,24,   66,    1,   81,   14,    2,73,89,1,54,14,48,40.08,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-05-31,    0,    0,240,54,35,36,50,13,20,4,80,16,165,95,4,220,16,   73,    6,152,93,3008,    0,0,0,1,10224,10250,1,10195,24,   56,    4,   83,   17,    0,66,95,3,38,13,51,34.72,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-01,    0,    0,240,77,34,37,60,15,20,3,90,11,188,108,2,248,16,   72,    6,152,93,3023,    0,0,0,1,10169,10192,1,10148,18,   75,    1,   83,    6,    0,51,76,24,28,13,54,34.61,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-02,    0,    0,240,62,35,35,50,1,10,24,80,2,207,129,4,262,14,   99,    6,154,94,2937,    0,0,0,1,10146,10156,1,10136,17,   70,    3,   83,   19,    2,61,83,23,41,12,54,33.25,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-03,    0,    0,240,251,32,38,70,14,10,1,100,16,196,148,24,244,11,  122,   24,100,61,2460,    0,0,0,1,10183,10206,23,10148,1,   64,   24,   77,   16,    7,75,87,1,65,12,44,28.29,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-04,    0,    0,240,12,18,30,50,14,10,3,90,20,195,131,3,256,13,  103,    6,84,51,2447,   12,125,69,22,10205,10216,8,10194,19,   15,   22,   83,   17,    7,72,95,23,56,17,44,23.27,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-05,   15,    0,240,310,41,42,60,13,30,1,80,12,143,130,23,159,13,  128,   24,0,0,675,   16,6,5,4,10217,10240,22,10196,2,   20,    1,   65,   21,    8,92,96,2,89,12,11,35.21,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-06,    0,    0,240,348,30,36,50,17,10,24,80,9,163,111,24,211,14,   81,   24,137,83,2981,    0,0,0,1,10243,10250,21,10238,2,   58,    1,   83,   16,    2,66,92,1,43,15,51,29.02,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-07,    0,    0,240,25,25,28,40,10,10,1,80,13,170,94,3,221,13,   68,    6,153,92,2973,    0,0,0,1,10243,10250,6,10233,17,   62,   24,   83,   16,    0,67,96,3,49,16,51,24.52,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-08,    0,    0,240,346,11,23,50,15,0,24,90,14,189,113,4,247,14,   79,    6,152,91,2913,    0,0,0,1,10231,10242,5,10219,17,   60,    4,   83,   11,    3,65,94,3,43,11,52,28.9,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-09,    0,    0,240,270,28,30,60,13,0,1,90,12,184,122,24,235,13,   90,   24,151,91,2930,    0,0,0,1,10217,10222,1,10210,18,   57,    4,   83,   16,    3,69,97,2,31,15,52,25.05,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-10,    0,    0,240,266,23,28,50,15,10,1,80,17,185,117,3,246,14,   86,    6,149,89,2875,    0,0,0,1,10205,10214,9,10200,17,   15,   24,   82,   13,    3,75,97,24,54,13,51,23.11,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-11,    0,    0,240,251,34,36,60,16,10,2,110,17,178,130,1,227,15,  113,    6,64,38,2142,    0,0,0,1,10193,10200,1,10184,24,    8,    5,   75,   14,    8,85,98,1,70,14,37,25.66,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-12,    0,    0,240,304,44,47,70,15,20,22,110,15,158,96,24,196,13,   72,   24,113,68,2734,    0,0,0,1,10223,10269,24,10181,2,   63,   24,   82,   13,    5,75,94,24,57,17,46,12.53,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-13,    0,    0,240,322,13,15,30,13,0,24,60,14,169,81,4,239,17,   64,    6,155,93,2966,    0,0,0,1,10268,10288,8,10240,24,   62,    4,   82,   11,    0,67,97,3,44,17,51,33.05,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-14,    0,    0,240,282,15,36,60,17,10,1,100,17,197,116,2,253,11,   88,    6,145,87,2904,    0,0,0,1,10207,10232,1,10194,16,   65,    1,   81,    8,    5,65,94,1,43,11,53,36.79,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-15,    0,    0,240,51,25,28,40,12,20,4,70,12,179,126,24,221,15,   99,   24,127,76,2797,    0,0,0,1,10208,10223,7,10181,24,   70,    1,   82,   18,    6,67,88,24,52,16,49,37.45,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-16,    0,    0,240,115,20,29,50,9,20,1,80,19,217,122,4,284,16,   90,    6,145,86,2805,    0,0,0,1,10134,10177,1,10099,24,   65,    2,   83,   20,    2,64,91,2,44,13,53,28.92,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-17,    0,    0,240,254,16,44,80,14,20,1,120,8,231,183,24,291,12,  152,    6,82,49,2090,    0,0,0,1,10108,10143,24,10085,5,   59,   23,   82,    9,    6,70,88,23,52,11,40,27.25,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-18,  110,    0,240,62,19,35,60,11,10,19,110,16,215,183,4,279,15,  175,   24,52,31,1676,   44,188,92,17,10119,10147,3,10086,15,   19,    5,   72,   15,    7,86,97,4,68,15,31,24.48,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-19,   96,    0,240,262,24,45,70,3,20,1,130,3,173,156,9,205,1,  158,   12,13,8,1042,   16,168,148,24,10128,10151,10,10079,24,   33,   24,   75,   11,    8,85,96,24,75,12,18,26.58,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-20,  204,    0,240,334,24,40,60,3,20,5,100,3,178,147,2,218,14,  140,    6,63,38,1940,   28,163,105,2,10080,10090,21,10060,4,   49,    2,   82,   17,    7,82,97,2,63,17,34,26.71,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-21,  100,    0,240,21,50,50,70,1,30,23,120,2,138,130,23,155,13,  121,   24,0,0,558,  105,126,25,5,10114,10158,23,10074,5,   59,    6,   75,   18,    8,86,92,5,77,19,9,33.01,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-22,   72,    0,240,19,47,48,70,15,20,1,100,8,148,128,24,182,13,  119,   24,65,39,1967,    0,0,0,1,10183,10210,24,10159,3,   64,    2,   83,   19,    8,67,87,2,58,13,32,26.13,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-23,    0,    0,240,15,35,36,50,8,20,4,90,21,143,114,24,183,12,   96,   24,32,19,1543,    0,0,0,1,10220,10226,21,10208,2,   70,   23,   81,   13,    7,69,85,24,63,12,25,22.1,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-24,    0,    0,240,335,14,25,40,16,10,4,90,16,145,93,24,201,16,   49,   24,76,45,2128,    0,0,0,1,10207,10223,1,10192,24,   65,    3,   82,   17,    5,73,93,3,58,11,35,33.07,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-25,    0,    0,240,198,29,33,60,12,10,22,90,12,155,94,1,196,10,   61,    6,9,5,800,   71,25,6,16,10173,10188,1,10163,10,   24,   22,   65,   17,    8,87,98,22,74,10,13,36.5,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-26,   29,    0,240,70,27,32,50,16,10,2,80,16,192,147,1,238,14,  140,    6,34,20,1723,    0,0,0,1,10185,10192,10,10177,16,   32,    5,   80,   16,    8,82,98,1,64,15,31,40.99,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-27,    0,    0,240,50,41,49,80,15,20,20,120,16,201,165,4,255,15,  156,    6,81,48,2372,   27,184,156,19,10158,10180,1,10135,17,   25,   19,   83,   17,    6,81,96,19,60,16,43,38.59,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-28,  115,    0,240,20,12,21,40,3,10,11,60,2,202,169,24,233,12,  154,   24,46,27,1246,    3,1,1,14,10136,10142,3,10127,18,   56,   24,   71,    8,    8,84,96,24,69,13,23,27.14,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-29,   50,    0,240,346,33,35,60,17,10,3,90,17,164,137,22,185,10,  135,   24,0,0,521,   29,37,13,8,10119,10125,21,10112,4,   50,    8,   70,   12,    8,90,96,1,83,16,9,30.08,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-06-30,    9,    0,240,324,37,40,50,12,30,5,90,13,139,123,4,162,12,  125,    6,0,0,547,   51,39,14,15,10128,10145,22,10114,3,   44,   15,   70,   10,    8,92,96,4,83,11,9,29.06,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-07-01,   39,    0,240,273,51,53,70,14,40,1,100,15,153,133,3,181,15,  131,    6,10,6,1064,    5,4,4,3,10152,10161,21,10140,3,   48,    3,   70,   18,    8,85,94,3,74,10,18,31.61,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-07-02,    0,    0,240,262,18,26,40,2,10,22,80,15,168,121,24,218,13,   88,   24,79,47,1992,    0,-1,-1,1,10167,10175,15,10152,3,   56,    6,   80,   13,    5,83,97,1,66,13,34,33.55,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-07-03,    0,    0,240,125,12,27,50,17,10,1,80,16,186,121,1,243,15,   87,    6,33,20,1304,   12,7,3,17,10140,10167,1,10118,24,   50,    1,   81,   14,    7,81,98,1,62,11,23,42.06,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-07-04,  140,    0,240,254,14,24,50,14,10,1,80,14,181,140,24,225,11,  118,   24,46,28,1704,   11,14,9,2,10093,10115,1,10080,24,   34,    3,   81,   11,    7,84,98,2,63,11,30,44.77,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-07-05,   35,    0,240,180,33,43,60,8,30,1,90,8,172,149,5,197,16,  142,    6,32,19,1316,    8,21,16,23,10070,10079,13,10038,24,   57,   23,   75,    8,    8,82,95,1,71,10,23,39.69,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-07-06,   20,    0,240,200,75,82,120,18,40,1,190,17,177,147,23,209,9,  133,   24,53,32,1405,   14,10,3,3,10041,10102,24,10000,6,   61,    2,   82,   12,    7,73,94,3,58,10,25,35.43,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-07-07,    0,    0,240,217,31,40,70,8,0,22,110,12,173,122,23,219,14,  103,   24,89,54,1772,    0,-1,-1,1,10143,10187,24,10102,2,   65,   23,   83,   18,    6,73,93,24,59,14,31,24.33,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-07-08,    0,    0,240,274,23,28,60,15,10,1,100,16,173,117,2,223,13,   85,    6,101,61,2402,    0,0,0,1,10205,10222,23,10187,1,   61,   24,   81,   17,    6,77,97,24,59,15,42,26.43,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-07-09,    0,    0,240,286,23,28,50,12,10,1,90,14,168,108,3,214,11,   77,    6,121,73,2197,    0,0,0,1,10211,10218,1,10197,24,   56,    4,   77,   18,    3,82,98,2,66,9,38,31.02,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-07-10,    0,    0,240,333,5,13,20,10,0,2,60,15,172,125,4,220,12,   92,    6,22,13,1337,   13,119,85,15,10165,10193,1,10148,18,    7,   15,   74,   14,    7,82,98,3,59,13,23,34.6,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-07-11,   10,    0,240,299,14,22,50,15,10,2,90,15,175,126,2,227,13,  110,    6,38,23,1413,    6,19,15,9,10158,10170,9,10143,24,   37,    3,   75,   17,    8,86,98,2,67,15,25,37.65,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-07-12,    0,    0,240,54,23,27,50,18,0,2,80,18,194,137,1,237,11,  113,    6,19,12,1136,   13,19,9,20,10109,10138,1,10092,18,   41,    3,   80,    9,    8,82,98,2,64,13,20,34.62,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-07-13,    0,    0,240,348,41,43,60,14,20,1,90,19,188,170,23,212,13,  165,    6,1,1,813,    0,0,0,1,10111,10121,19,10097,3,   18,    1,   70,   16,    8,89,97,1,80,13,14,38.22,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2021-07-14,    0,    0,240,329,62,63,80,15,40,1,130,19,179,167,3,200,17,  166,    6,11,7,885,    0,0,0,1,10119,10132,24,10112,17,   30,    2,   70,   11,    8,92,97,1,85,11,16,30.91,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
