DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
920,19770906,    0,    0,
920,19770907,    9,    0,
920,19770908,    3,    0,
920,19770909,    1,    0,
920,19770910,    0,    0,
920,19770911,    0,    0,
920,19770912,    0,    0,
920,19770913,    0,    0,
920,19770914,    0,    0,
920,19770915,    0,    0,
920,19770916,    3,    0,
920,19770917,    0,    0,
920,19770918,    0,    0,
920,19770919,    0,    0,
920,19770920,    0,    0,
920,19770921,    0,    0,
920,19770922,    2,    0,
920,19770923,    0,    0,
920,19770924,    0,    0,
920,19770925,    0,    0,
920,19770926,    5,    0,
920,19770927,    5,    0,
920,19770928,    0,    0,
920,19770929,    1,    0,
920,19770930,    0,    0,
920,19771001,   81,    0,
920,19771002,   34,    0,
920,19771003,   83,    0,
920,19771004,    0,    0,
920,19771005,    3,    0,
920,19771006,   14,    0,
920,19771007,   10,    0,
920,19771008,   10,    0,
920,19771009,    0,    0,
920,19771010,    0,    0,
920,19771011,    6,    0,
920,19771012,    0,    0,
920,19771013,    0,    0,
920,19771014,    0,    0,
920,19771015,    0,    0,
920,19771016,    0,    0,
920,19771017,    0,    0,
920,19771018,    0,    0,
920,19771019,    0,    0,
920,19771020,    0,    0,
920,19771021,    0,    0,
920,19771022,    0,    0,
920,19771023,    0,    0,
920,19771024,    0,    0,
920,19771025,    2,    0,
920,19771026,    1,    0,
920,19771027,    0,    0,
920,19771028,    0,    0,
920,19771029,    0,    0,
920,19771030,    0,    0,
920,19771031,    0,    0,
920,19771101,   37,    0,
920,19771102,   56,    0,
920,19771103,  192,    0,
920,19771104,    5,    0,
920,19771105,   17,    0,
920,19771106,    0,    0,
920,19771107,   14,    0,
920,19771108,    0,    0,
920,19771109,   84,    0,
920,19771110,  152,    0,
920,19771111,    0,    0,
920,19771112,   31,    0,
920,19771113,   79,    0,
920,19771114,   21,    0,
920,19771115,   60,    0,
920,19771116,   83,    0,
920,19771117,   39,    0,
920,19771118,   48,    0,
920,19771119,    0,    0,
920,19771120,    2,    0,
920,19771121,  101,    0,
920,19771122,  129,    0,
920,19771123,   23,    0,
920,19771124,   67,    0,
920,19771125,   42,    0,
920,19771126,    5,    0,
920,19771127,    0,    0,
920,19771128,    0,    0,
920,19771129,    0,    0,
920,19771130,    0,    0,
920,19771201,    5,    0,
920,19771202,    0,    0,
920,19771203,    0,    0,
920,19771204,    0,    0,
920,19771205,    0,    0,
920,19771206,    0,    0,
920,19771207,   43,  997,
920,19771208,   22,    0,
920,19771209,    1,    0,
920,19771210,    0,    0,
920,19771211,    5,    0,
920,19771212,   77,    0,
920,19771213,    6,    0,
920,19771214,    2,    0,
920,19771215,    0,    0,
920,19771216,    0,    0,
920,19771217,    0,    0,
920,19771218,    0,    0,
920,19771219,    1,    0,
920,19771220,    0,    0,
920,19771221,    0,    0,
920,19771222,    9,    0,
920,19771223,    1,    0,
920,19771224,    1,    0,
920,19771225,   50,    0,
920,19771226,    0,    0,
920,19771227,   35,    0,
920,19771228,    9,    0,
920,19771229,   18,    0,
920,19771230,   61,    0,
920,19771231,   43,    0,
920,19780101,    0,    0,
920,19780102,    0,    0,
920,19780103,   13,    0,
920,19780104,  100,    0,
920,19780105,    6,  997,
920,19780106,    0,    0,
920,19780107,    0,    0,
920,19780108,    0,    0,
920,19780109,    0,    0,
920,19780110,   46,    0,
920,19780111,   40,    0,
920,19780112,   34,    0,
920,19780113,    3,    0,
920,19780114,    0,    0,
920,19780115,    1,    0,
920,19780116,    0,    0,
920,19780117,    0,    0,
920,19780118,    0,    0,
920,19780119,    0,    0,
920,19780120,    0,    0,
920,19780121,    0,    0,
920,19780122,    0,    0,
920,19780123,    2,  997,
920,19780124,   59,    0,
920,19780125,   13,    0,
920,19780126,   34,    0,
920,19780127,    8,    0,
920,19780128,    0,    0,
920,19780129,    1,    0,
920,19780130,   27,    0,
920,19780131,    2,  997,
920,19780201,   13,  997,
920,19780202,   70,    0,
920,19780203,    0,    0,
920,19780204,    1,    0,
920,19780205,    0,  997,
920,19780206,    4,    0,
920,19780207,   17,    0,
920,19780208,   17,    0,
920,19780209,    0,    0,
920,19780210,    0,    0,
920,19780211,    0,    0,
920,19780212,    0,  997,
920,19780213,    1,  997,
920,19780214,    6,    4,
920,19780215,    1,  997,
920,19780216,    0,  997,
920,19780217,    0,  997,
920,19780218,    0,    0,
920,19780219,    0,  997,
920,19780220,    0,  997,
920,19780221,    0,  997,
920,19780222,    3,    0,
920,19780223,    0,    0,
920,19780224,    1,    0,
920,19780225,    0,    0,
920,19780226,    0,    0,
920,19780227,    0,    0,
920,19780228,   28,    0,
920,19780301,    0,    0,
920,19780302,    0,    0,
920,19780303,   20,    0,
920,19780304,    1,    0,
920,19780305,    0,    0,
920,19780306,    8,    0,
920,19780307,    0,    0,
920,19780308,    0,    0,
920,19780309,   24,    0,
920,19780310,    0,    0,
920,19780311,    0,    0,
920,19780312,    1,    0,
920,19780313,   51,    0,
920,19780314,    3,    0,
920,19780315,   34,    0,
920,19780316,  162,    0,
920,19780317,   11,    0,
920,19780318,    1,    0,
920,19780319,    2,    0,
920,19780320,  124,    0,
920,19780321,   71,  997,
920,19780322,   82,    0,
920,19780323,   36,    0,
920,19780324,   19,    0,
920,19780325,   11,    0,
920,19780326,   88,    0,
920,19780327,    8,    0,
920,19780328,   17,    0,
920,19780329,    7,    0,
920,19780330,   18,    0,
920,19780331,   36,    0,
920,19780401,    1,    0,
920,19780402,    0,    0,
920,19780403,    0,    0,
920,19780404,    0,    0,
920,19780405,    0,    0,
920,19780406,    0,    0,
920,19780407,    0,    0,
920,19780408,    0,    0,
920,19780409,    0,    0,
920,19780410,    0,    0,
920,19780411,   24,    0,
920,19780412,   15,    0,
920,19780413,   22,    0,
920,19780414,    4,    0,
920,19780415,    5,    0,
920,19780416,    0,    0,
920,19780417,    0,    0,
920,19780418,    0,    0,
920,19780419,    0,    0,
920,19780420,    0,    0,
920,19780421,   15,    0,
920,19780422,    0,    0,
920,19780423,    0,    0,
920,19780424,    0,    0,
920,19780425,    0,    0,
920,19780426,    0,    0,
920,19780427,   61,    0,
920,19780428,   12,    0,
920,19780429,   37,    0,
920,19780430,   44,    0,
920,19780501,   28,    0,
920,19780502,  258,    0,
920,19780503,   30,    0,
920,19780504,    1,    0,
920,19780505,    0,    0,
920,19780506,   49,    0,
920,19780507,  195,    0,
920,19780508,   13,    0,
920,19780509,    0,    0,
920,19780510,    0,    0,
920,19780511,    0,    0,
920,19780512,   41,    0,
920,19780513,   27,    0,
920,19780514,    0,    0,
920,19780515,   18,    0,
920,19780516,    7,    0,
920,19780517,    0,    0,
920,19780518,    0,    0,
920,19780519,    0,    0,
920,19780520,    5,    0,
920,19780521,    0,    0,
920,19780522,    0,    0,
920,19780523,    0,    0,
920,19780524,    0,    0,
920,19780525,   19,    0,
920,19780526,    3,    0,
920,19780527,    0,    0,
920,19780528,    0,    0,
920,19780529,    0,    0,
920,19780530,    0,    0,
920,19780531,    0,    0,
920,19780601,    0,    0,
920,19780602,    0,    0,
920,19780603,   64,    0,
920,19780604,    0,    0,
920,19780605,   33,    0,
920,19780606,    3,    0,
920,19780607,  103,    0,
920,19780608,   89,    0,
920,19780609,    5,    0,
920,19780610,    1,    0,
920,19780611,    0,    0,
920,19780612,    0,    0,
920,19780613,    1,    0,
920,19780614,    0,    0,
920,19780615,    0,    0,
920,19780616,    8,    0,
920,19780617,   60,    0,
920,19780618,    0,    0,
920,19780619,    0,    0,
920,19780620,    0,    0,
920,19780621,    0,    0,
920,19780622,   16,    0,
920,19780623,   82,    0,
920,19780624,  100,    0,
920,19780625,   17,    0,
920,19780626,  115,    0,
920,19780627,   81,    0,
920,19780628,    0,    0,
920,19780629,   88,    0,
920,19780630,    0,    0,
920,19780701,   41,    0,
920,19780702,    0,    0,
920,19780703,  115,    0,
920,19780704,   10,    0,
920,19780705,   32,    0,
920,19780706,  134,    0,
920,19780707,   17,    0,
920,19780708,   66,    0,
920,19780709,   73,    0,
920,19780710,    0,    0,
920,19780711,    0,    0,
920,19780712,    0,    0,
920,19780713,    0,    0,
920,19780714,    0,    0,
920,19780715,    0,    0,
920,19780716,    0,    0,
920,19780717,    0,    0,
920,19780718,    0,    0,
920,19780719,    1,    0,
920,19780720,   20,    0,
920,19780721,   27,    0,
920,19780722,    9,    0,
920,19780723,    0,    0,
920,19780724,    0,    0,
920,19780725,    0,    0,
920,19780726,    0,    0,
920,19780727,    1,    0,
920,19780728,    0,    0,
920,19780729,    0,    0,
920,19780730,    0,    0,
920,19780731,    0,    0,
920,19780801,   15,    0,
920,19780802,    0,    0,
920,19780803,   11,    0,
920,19780804,   17,    0,
920,19780805,    2,    0,
920,19780806,    0,    0,
920,19780807,   25,    0,
920,19780808,    5,    0,
920,19780809,   19,    0,
920,19780810,   62,    0,
920,19780811,    0,    0,
920,19780812,    0,    0,
920,19780813,    7,    0,
920,19780814,    0,    0,
920,19780815,    0,    0,
920,19780816,    0,    0,
920,19780817,    5,    0,
920,19780818,    0,    0,
920,19780819,    0,    0,
920,19780820,    0,    0,
920,19780821,    0,    0,
920,19780822,    0,    0,
920,19780823,    0,    0,
920,19780824,    0,    0,
920,19780825,    0,    0,
920,19780826,    0,    0,
920,19780827,    0,    0,
920,19780828,   16,    0,
920,19780829,    0,    0,
920,19780830,  147,    0,
920,19780831,   28,    0,
920,19780901,   15,    0,
920,19780902,    6,    0,
920,19780903,   19,    0,
920,19780904,    9,    0,
920,19780905,    0,    0,
920,19780906,    5,    0,
920,19780907,    0,    0,
920,19780908,    1,    0,
920,19780909,   14,    0,
920,19780910,    0,    0,
920,19780911,    0,    0,
920,19780912,   52,    0,
920,19780913,    0,    0,
920,19780914,    0,    0,
920,19780915,   13,    0,
920,19780916,    0,    0,
920,19780917,    0,    0,
920,19780918,    0,    0,
920,19780919,    0,    0,
920,19780920,    7,    0,
920,19780921,    0,    0,
920,19780922,    0,    0,
920,19780923,    0,    0,
920,19780924,    0,    0,
920,19780925,    0,    0,
920,19780926,   15,    0,
920,19780927,   66,    0,
920,19780928,   33,    0,
920,19780929,   75,    0,
920,19780930,   32,    0,
920,19781001,  488,    0,
920,19781002,   12,    0,
920,19781003,    0,    0,
920,19781004,    0,    0,
920,19781005,    0,    0,
920,19781006,    0,    0,
920,19781007,    0,    0,
920,19781008,    0,    0,
920,19781009,    0,    0,
920,19781010,    0,    0,
920,19781011,    0,    0,
920,19781012,    0,    0,
920,19781013,    0,    0,
920,19781014,    0,    0,
920,19781015,    0,    0,
920,19781016,    0,    0,
920,19781017,   53,    0,
920,19781018,    0,    0,
920,19781019,    0,    0,
920,19781020,    0,    0,
920,19781021,   17,    0,
920,19781022,    9,    0,
920,19781023,   32,    0,
920,19781024,    0,    0,
920,19781025,    2,    0,
920,19781026,   51,    0,
920,19781027,    0,    0,
920,19781028,    3,    0,
920,19781029,    0,    0,
920,19781030,    0,    0,
920,19781031,    0,    0,
920,19781101,    0,    0,
920,19781102,    0,    0,
920,19781103,   17,    0,
920,19781104,    8,    0,
920,19781105,    0,    0,
920,19781106,    0,    0,
920,19781107,    0,    0,
920,19781108,    0,    0,
920,19781109,    0,    0,
920,19781110,    0,    0,
920,19781111,    0,    0,
920,19781112,    0,    0,
920,19781113,    0,    0,
920,19781114,   26,    0,
920,19781115,    0,    0,
920,19781116,    0,    0,
920,19781117,    0,    0,
920,19781118,    0,    0,
920,19781119,    0,    0,
920,19781120,   13,    0,
920,19781121,    0,    0,
920,19781122,    4,    0,
920,19781123,    0,    0,
920,19781124,    0,    0,
920,19781125,   53,    0,
920,19781126,   16,    0,
920,19781127,    2,    0,
920,19781128,   36,    1,
920,19781129,    4,  997,
920,19781130,    0,    1,
920,19781201,    0,    1,
920,19781202,    0,  997,
920,19781203,    0,    0,
920,19781204,   11,    0,
920,19781205,   24,    0,
920,19781206,    0,    0,
920,19781207,    0,    0,
920,19781208,    0,    0,
920,19781209,   70,    0,
920,19781210,    7,    0,
920,19781211,   14,    0,
920,19781212,    0,    0,
920,19781213,   38,    0,
920,19781214,   52,    0,
920,19781215,  221,    0,
920,19781216,   48,    0,
920,19781217,    3,    0,
920,19781218,    0,    0,
920,19781219,    0,    0,
920,19781220,    0,    0,
920,19781221,    0,    0,
920,19781222,    0,    0,
920,19781223,    0,    0,
920,19781224,    0,    0,
920,19781225,  123,    0,
920,19781226,   11,    0,
920,19781227,   32,    0,
920,19781228,   88,    0,
920,19781229,   22,    0,
920,19781230,   36,    0,
920,19781231,   35,    0,
920,19790101,    0,    8,
920,19790102,    0,    8,
920,19790103,    1,    2,
920,19790104,    0,    2,
920,19790105,    0,    2,
920,19790106,    0,    2,
920,19790107,    0,    2,
920,19790108,   41,    2,
920,19790109,   97,    2,
920,19790110,   37,    2,
920,19790111,  103,   15,
920,19790112,   24,   15,
920,19790113,   16,    8,
920,19790114,    2,    8,
920,19790115,    0,    2,
920,19790116,    0,    2,
920,19790117,    0,    2,
920,19790118,    0,    2,
920,19790119,    0,    2,
920,19790120,    0,    2,
920,19790121,   68,    8,
920,19790122,    0,    4,
920,19790123,   10,    4,
920,19790124,   54,   15,
920,19790125,    7,   15,
920,19790126,    1,   15,
920,19790127,    1,   15,
920,19790128,    0,    8,
920,19790129,   13,   15,
920,19790130,    1,    8,
920,19790131,    4,    8,
920,19790201,    0,    8,
920,19790202,  122,    2,
920,19790203,    1,    2,
920,19790204,    0,    2,
920,19790205,    0,    2,
920,19790206,    0,    2,
920,19790207,    0,    2,
920,19790208,   39,  997,
920,19790209,    0,  997,
920,19790210,    0,  997,
920,19790211,    0,  997,
920,19790212,   70,    4,
920,19790213,    4,    4,
920,19790214,  100,  997,
920,19790215,   23,    8,
920,19790216,    0,    8,
920,19790217,    0,    8,
920,19790218,   10,    8,
920,19790219,    0,    8,
920,19790220,    0,    4,
920,19790221,    0,    4,
920,19790222,    0,    4,
920,19790223,   19,    8,
920,19790224,   35,    4,
920,19790225,    1,  997,
920,19790226,    0,  997,
920,19790227,    0,  997,
920,19790228,    0,  997,
920,19790301,    0,  997,
920,19790302,   14,  997,
920,19790303,   28,  997,
920,19790304,   32,    0,
920,19790305,   51,    0,
920,19790306,    0,    0,
920,19790307,    3,    0,
920,19790308,   30,    0,
920,19790309,   18,    0,
920,19790310,  159,    0,
920,19790311,   75,    0,
920,19790312,   75,    0,
920,19790313,    0,    0,
920,19790314,  116,    0,
920,19790315,   82,    0,
920,19790316,   80,    0,
920,19790317,    7,    0,
920,19790318,    7,    0,
920,19790319,   15,    0,
920,19790320,    0,    0,
920,19790321,   11,    0,
920,19790322,   18,    0,
920,19790323,   51,    0,
920,19790324,    0,    0,
920,19790325,   11,    0,
920,19790326,   19,    0,
920,19790327,   29,    0,
920,19790328,   47,    0,
920,19790329,   11,    0,
920,19790330,   10,    0,
920,19790331,    0,    0,
920,19790401,    0,    0,
920,19790402,    0,    0,
920,19790403,    9,    0,
920,19790404,   43,    0,
920,19790405,    0,    0,
920,19790406,    0,    0,
920,19790407,   16,    0,
920,19790408,    0,    0,
920,19790409,    0,    0,
920,19790410,    0,    0,
920,19790411,    0,    0,
920,19790412,   19,    0,
920,19790413,    0,    0,
920,19790414,    0,    0,
920,19790415,    0,    0,
920,19790416,   10,    0,
920,19790417,    3,    0,
920,19790418,    3,    0,
920,19790419,    0,    0,
920,19790420,    3,    0,
920,19790421,   34,    0,
920,19790422,    8,    0,
920,19790423,   28,    0,
920,19790424,   46,    0,
920,19790425,    3,    0,
920,19790426,    0,    0,
920,19790427,   53,    0,
920,19790428,    8,    0,
920,19790429,   32,    0,
920,19790430,   88,    0,
920,19790501,    0,    0,
920,19790502,  246,    0,
920,19790503,   25,    0,
920,19790504,    4,    0,
920,19790505,   98,    0,
920,19790506,    6,    0,
920,19790507,    0,    0,
920,19790508,    0,    0,
920,19790509,    0,    0,
920,19790510,    0,    0,
920,19790511,   61,    0,
920,19790512,   38,    0,
920,19790513,    0,    0,
920,19790514,    0,    0,
920,19790515,    0,    0,
920,19790516,    0,    0,
920,19790517,    8,    0,
920,19790518,    6,    0,
920,19790519,    0,    0,
920,19790520,    0,    0,
920,19790521,    7,    0,
920,19790522,   23,    0,
920,19790523,    8,    0,
920,19790524,   47,    0,
920,19790525,   20,    0,
920,19790526,   44,    0,
920,19790527,   23,    0,
920,19790528,   27,    0,
920,19790529,    0,    0,
920,19790530,   14,    0,
920,19790531,  236,    0,
920,19790601,    0,    0,
920,19790602,    0,    0,
920,19790603,    0,    0,
920,19790604,    0,    0,
920,19790605,   30,    0,
920,19790606,    0,    0,
920,19790607,   24,    0,
920,19790608,    0,    0,
920,19790609,   13,    0,
920,19790610,    0,    0,
920,19790611,   55,    0,
920,19790612,    0,    0,
920,19790613,   87,    0,
920,19790614,   67,    0,
920,19790615,   15,    0,
920,19790616,   57,    0,
920,19790617,    0,    0,
920,19790618,    0,    0,
920,19790619,    0,    0,
920,19790620,    0,    0,
920,19790621,    0,    0,
920,19790622,    7,    0,
920,19790623,    0,    0,
920,19790624,   16,    0,
920,19790625,   45,    0,
920,19790626,    0,    0,
920,19790627,    2,    0,
920,19790628,    0,    0,
920,19790629,    0,    0,
920,19790630,    0,    0,
920,19790701,    0,    0,
920,19790702,    4,    0,
920,19790703,    0,    0,
920,19790704,    0,    0,
920,19790705,    0,    0,
920,19790706,    0,    0,
920,19790707,    0,    0,
920,19790708,    0,    0,
920,19790709,    7,    0,
920,19790710,   29,    0,
920,19790711,    0,    0,
920,19790712,    0,    0,
920,19790713,    0,    0,
920,19790714,  135,    0,
920,19790715,    0,    0,
920,19790716,    0,    0,
920,19790717,    0,    0,
920,19790718,    0,    0,
920,19790719,   62,    0,
920,19790720,    0,    0,
920,19790721,    0,    0,
920,19790722,   42,    0,
920,19790723,    0,    0,
920,19790724,    0,    0,
920,19790725,    0,    0,
920,19790726,    0,    0,
920,19790727,    0,    0,
920,19790728,    0,    0,
920,19790729,    0,    0,
920,19790730,    0,    0,
920,19790731,    3,    0,
920,19790801,    4,    0,
920,19790802,  233,    0,
920,19790803,    0,    0,
920,19790804,   56,    0,
920,19790805,  141,    0,
920,19790806,    0,    0,
920,19790807,    0,    0,
920,19790808,   19,    0,
920,19790809,    4,    0,
920,19790810,  140,    0,
920,19790811,    6,    0,
920,19790812,    0,    0,
920,19790813,   26,    0,
920,19790814,    0,    0,
920,19790815,    0,    0,
920,19790816,   22,    0,
920,19790817,    0,    0,
920,19790818,   47,    0,
920,19790819,    0,    0,
920,19790820,    0,    0,
920,19790821,    2,    0,
920,19790822,   18,    0,
920,19790823,    0,    0,
920,19790824,    0,    0,
920,19790825,   36,    0,
920,19790826,   25,    0,
920,19790827,    3,    0,
920,19790828,    8,    0,
920,19790829,    0,    0,
920,19790830,    0,    0,
920,19790831,    0,    0,
920,19790901,    0,    0,
920,19790902,    0,    0,
920,19790903,   22,    0,
920,19790904,  119,    0,
920,19790905,    0,    0,
920,19790906,    0,    0,
920,19790907,    0,    0,
920,19790908,    0,    0,
920,19790909,   73,    0,
920,19790910,    0,    0,
920,19790911,    0,    0,
920,19790912,    0,    0,
920,19790913,    0,    0,
920,19790914,    0,    0,
920,19790915,    0,    0,
920,19790916,    0,    0,
920,19790917,    0,    0,
920,19790918,    0,    0,
920,19790919,    5,    0,
920,19790920,    1,    0,
920,19790921,    4,    0,
920,19790922,    0,    0,
920,19790923,    0,    0,
920,19790924,    0,    0,
920,19790925,    0,    0,
920,19790926,    0,    0,
920,19790927,    0,    0,
920,19790928,    1,    0,
920,19790929,    0,    0,
920,19790930,    0,    0,
920,19791001,    0,    0,
920,19791002,    0,    0,
920,19791003,    0,    0,
920,19791004,    3,    0,
920,19791005,    8,    0,
920,19791006,   12,    0,
920,19791007,    0,    0,
920,19791008,    0,    0,
920,19791009,    0,    0,
920,19791010,    0,    0,
920,19791011,   13,    0,
920,19791012,  116,    0,
920,19791013,    2,    0,
920,19791014,   14,    0,
920,19791015,   10,    0,
920,19791016,   22,    0,
920,19791017,    0,    0,
920,19791018,   12,    0,
920,19791019,    0,    0,
920,19791020,    0,    0,
920,19791021,    0,    0,
920,19791022,    0,    0,
920,19791023,    0,    0,
920,19791024,    0,    0,
920,19791025,    0,    0,
920,19791026,    0,    0,
920,19791027,    0,    0,
920,19791028,    0,    0,
920,19791029,    0,    0,
920,19791030,   11,    0,
920,19791031,    0,    0,
920,19791101,   52,    0,
920,19791102,   32,    0,
920,19791103,   14,    0,
920,19791104,   10,    0,
920,19791105,  216,    0,
920,19791106,   45,    0,
920,19791107,   38,    0,
920,19791108,  108,    0,
920,19791109,   52,    0,
920,19791110,    0,    0,
920,19791111,    1,    0,
920,19791112,   26,    0,
920,19791113,   17,    0,
920,19791114,    0,    0,
920,19791115,   11,    0,
920,19791116,    0,    0,
920,19791117,    0,    0,
920,19791118,    4,    0,
920,19791119,   19,    0,
920,19791120,    1,    0,
920,19791121,    0,    0,
920,19791122,    0,    0,
920,19791123,    0,    0,
920,19791124,    6,    0,
920,19791125,    0,    0,
920,19791126,    0,    0,
920,19791127,   30,    0,
920,19791128,    4,    0,
920,19791129,    0,    0,
920,19791130,    0,    0,
920,19791201,   50,    0,
920,19791202,   17,    0,
920,19791203,    0,    0,
920,19791204,    5,    0,
920,19791205,    0,    0,
920,19791206,   28,    0,
920,19791207,    0,    0,
920,19791208,   16,    0,
920,19791209,   20,    0,
920,19791210,   64,    0,
920,19791211,  197,    0,
920,19791212,  144,    0,
920,19791213,   35,    0,
920,19791214,   84,    0,
920,19791215,   38,    0,
920,19791216,  124,    0,
920,19791217,    1,    0,
920,19791218,  129,    0,
920,19791219,   16,    0,
920,19791220,    1,    0,
920,19791221,   21,    1,
920,19791222,    6,  997,
920,19791223,    0,  997,
920,19791224,   10,    0,
920,19791225,   35,    0,
920,19791226,   10,    0,
920,19791227,    0,    0,
920,19791228,   41,    0,
920,19791229,   26,    0,
920,19791230,  127,  997,
920,19791231,   73,  997,
920,19800101,   29,  997,
920,19800102,   31,  997,
920,19800103,    1,    2,
920,19800104,   37,    8,
920,19800105,   52,  997,
920,19800106,   19,    0,
920,19800107,   37,    0,
920,19800108,    0,    0,
920,19800109,   30,    0,
920,19800110,    0,    0,
920,19800111,    0,    0,
920,19800112,    0,    0,
920,19800113,    0,    0,
920,19800114,    0,    0,
920,19800115,    0,    0,
920,19800116,    0,    0,
920,19800117,    0,    0,
920,19800118,    0,    0,
920,19800119,    0,    0,
920,19800120,    0,    0,
920,19800121,    0,    0,
920,19800122,   41,    0,
920,19800123,   14,    0,
920,19800124,    4,    0,
920,19800125,    0,    0,
920,19800126,    4,    0,
920,19800127,   12,    0,
920,19800128,    0,    0,
920,19800129,   13,    4,
920,19800130,    0,    0,
920,19800131,   51,    0,
920,19800201,  132,  997,
920,19800202,    1,    0,
920,19800203,   85,    0,
920,19800204,   81,    0,
920,19800205,   65,    0,
920,19800206,  212,    0,
920,19800207,   21,    0,
920,19800208,    6,    0,
920,19800209,    0,    0,
920,19800210,    6,    0,
920,19800211,    0,    0,
920,19800212,    5,    0,
920,19800213,    0,    0,
920,19800214,    0,    0,
920,19800215,    0,    0,
920,19800216,   26,    0,
920,19800217,    1,    0,
920,19800218,    0,    0,
920,19800219,    0,    0,
920,19800220,    0,    0,
920,19800221,    0,    0,
920,19800222,    0,    0,
920,19800223,    3,    0,
920,19800224,    6,    0,
920,19800225,    0,    0,
920,19800226,    0,    0,
920,19800227,    0,    0,
920,19800228,    0,    0,
920,19800229,    0,    0,
920,19800301,    0,    0,
920,19800302,    0,    0,
920,19800303,    0,    0,
920,19800304,    7,    0,
920,19800305,    0,    0,
920,19800306,    6,    0,
920,19800307,   42,    0,
920,19800308,    1,    0,
920,19800309,    0,    0,
920,19800310,    0,    0,
920,19800311,   26,    0,
920,19800312,    0,    0,
920,19800313,  127,    0,
920,19800314,   71,    0,
920,19800315,    0,    0,
920,19800316,    0,    0,
920,19800317,    0,    0,
920,19800318,    0,    0,
920,19800319,    0,    0,
920,19800320,    0,    0,
920,19800321,    0,    0,
920,19800322,   12,  997,
920,19800323,    0,    0,
920,19800324,    0,    0,
920,19800325,    0,    0,
920,19800326,    3,    0,
920,19800327,   28,    0,
920,19800328,   46,    0,
920,19800329,   66,    0,
920,19800330,   56,    0,
920,19800331,    0,    0,
920,19800401,   82,    0,
920,19800402,  194,    0,
920,19800403,    3,    0,
920,19800404,    8,    0,
920,19800405,    0,    0,
920,19800406,    0,    0,
920,19800407,    0,    0,
920,19800408,    0,    0,
920,19800409,   12,    0,
920,19800410,    2,    0,
920,19800411,    0,    0,
920,19800412,    0,    0,
920,19800413,    0,    0,
920,19800414,    0,    0,
920,19800415,    0,    0,
920,19800416,    0,    0,
920,19800417,    0,    0,
920,19800418,    0,    0,
920,19800419,   18,    0,
920,19800420,   69,    0,
920,19800421,   65,    0,
920,19800422,    0,    0,
920,19800423,    0,    0,
920,19800424,    0,    0,
920,19800425,   27,    0,
920,19800426,   39,    0,
920,19800427,    1,    0,
920,19800428,    0,    0,
920,19800429,    5,    0,
920,19800430,   10,    0,
920,19800501,    0,    0,
920,19800502,    0,    0,
920,19800503,    0,    0,
920,19800504,    0,    0,
920,19800505,    0,    0,
920,19800506,    0,    0,
920,19800507,    0,    0,
920,19800508,    6,    0,
920,19800509,    0,    0,
920,19800510,    0,    0,
920,19800511,    0,    0,
920,19800512,    0,    0,
920,19800513,    0,    0,
920,19800514,    0,    0,
920,19800515,    0,    0,
920,19800516,    0,    0,
920,19800517,    0,    0,
920,19800518,    0,    0,
920,19800519,    0,    0,
920,19800520,    0,    0,
920,19800521,    6,    0,
920,19800522,    0,    0,
920,19800523,    0,    0,
920,19800524,    0,    0,
920,19800525,    2,    0,
920,19800526,    0,    0,
920,19800527,    0,    0,
920,19800528,    0,    0,
920,19800529,    1,    0,
920,19800530,   46,    0,
920,19800531,    0,    0,
920,19800601,   49,    0,
920,19800602,    9,    0,
920,19800603,    4,    0,
920,19800604,    1,    0,
920,19800605,    0,    0,
920,19800606,    0,    0,
920,19800607,   49,    0,
920,19800608,  132,    0,
920,19800609,    0,    0,
920,19800610,    0,    0,
920,19800611,   43,    0,
920,19800612,    6,    0,
920,19800613,    0,    0,
920,19800614,    0,    0,
920,19800615,    4,    0,
920,19800616,    7,    0,
920,19800617,   20,    0,
920,19800618,   24,    0,
920,19800619,    0,    0,
920,19800620,   31,    0,
920,19800621,   22,    0,
920,19800622,   32,    0,
920,19800623,  101,    0,
920,19800624,   20,    0,
920,19800625,  188,    0,
920,19800626,   13,    0,
920,19800627,    9,    0,
920,19800628,   92,    0,
920,19800629,  108,    0,
920,19800630,   29,    0,
920,19800701,  104,    0,
920,19800702,   41,    0,
920,19800703,   58,    0,
920,19800704,    0,    0,
